Treatment,Treat,Id,Latitude,Longitude,ACa_KgHa,AK_KgHa,AMg_KgHa,AMo_KgHa,ANa_KgHa,AP_KgHa,AS_KgHa,B,BpH,BulkDens,Ca,CEC,Clay,Cu,Elevation,Fe,K,Loam,Mg,Mn,Mo,Na,OM,OrganicC,OrgC_Clay,OrgC_THa,P,PAWater,pH,S,Sand,Silt,TCa,TCa-TMg_KH,TCa_KgHa,TK,TK_KgHa,TMg,TMg_KgHa,TMo,TMo_KgHa,TNa,TNa_KgHa,TP,TP_KgHa,TS,TS_KgHa,Zn,UKText
Conservation,CA,840,52.91582555,-2.60613125,5853.115849,331.8566361,413.0855779,0.153585004,89.01065055,80.22954003,75.14800593,1.198570611,6.936425884,1.384881608,2013.452293,13.79931594,20.9724581,5.663102462,339.7280337,990.5956588,132.5743642,79.97347381,119.9365632,35.79360526,0.07393412,31.78690005,2.863926596,1.658978567,0.079102724,34.46233358,16.85797116,88.5652536,6.238724594,14.47016708,20.02652619,59.00101572,2076.35918,0.526203266,4313.267459,3643.929167,7569.615725,3945.926063,8196.960645,0.558256296,1.159678315,170.1936972,353.5471816,495.8824856,1030.107801,253.7040686,527.0251476,6.51344385,ClLo
Conservation,CA,841,52.91582538,-2.6060792,5860.781031,327.099711,413.4982538,0.153237159,89.1924223,79.14867862,75.06559306,1.189575424,6.943989464,1.387020474,2012.980164,13.84356788,20.71053395,5.760554326,340.118222,989.2672017,130.4724996,79.6287791,119.8712469,35.76137834,0.073652919,31.80269585,2.859923267,1.656668438,0.079991585,34.46749563,16.60521292,88.2085489,6.250739423,14.43200866,20.37122091,58.91824515,2075.369455,0.526351928,4317.869887,3524.272776,7332.357743,3942.93123,8203.389514,0.563500179,1.172379427,170.0522941,353.7990202,492.4822712,1024.62449,252.3405208,525.002203,6.511000072,ClLo
Conservation,CA,842,52.9158252,-2.60602715,5870.245428,324.0071959,413.5864034,0.152859041,89.18212572,78.1326353,74.88588662,1.183710785,6.950970106,1.38849053,2014.096192,13.88440925,20.47546825,5.850495421,340.5050662,992.4074341,129.102136,79.31943036,119.7698611,35.66390155,0.07339339,31.76535745,2.869386413,1.662129165,0.081176613,34.61775908,16.37469436,87.92758959,6.26182825,14.38221532,20.68056964,58.84396211,2077.708986,0.527567271,4327.318876,3446.259776,7177.648592,3938.282563,8202.402063,0.568339907,1.183701867,170.3865456,354.8701574,489.3441166,1019.174507,251.0820638,522.9376015,6.507206768,ClLo
Conservation,CA,843,52.91582503,-2.605975099,5881.852169,322.9630049,413.2119207,0.152475896,88.93715037,77.26126999,74.61286928,1.181674932,6.956830921,1.389134393,2017.143116,13.91869889,20.27377015,5.926008252,340.8879386,1000.980736,128.6264274,79.0539937,119.6059522,35.46779992,0.073175495,31.66341805,2.895222209,1.677037764,0.082719581,34.94446254,16.18457243,87.73966033,6.271138218,14.3231391,20.9460063,58.78022356,2084.096255,0.530200895,4342.634678,3419.17831,7124.547279,3930.767139,8190.545734,0.57240325,1.192717563,171.299102,356.9362111,486.7093819,1014.157112,250.0254872,520.9785051,6.501074194,ClLo
Conservation,CA,844,52.91582486,-2.605923049,5895.543838,323.9484078,412.3127865,0.152108386,88.45971493,76.57314522,74.27671173,1.183426248,6.961319768,1.388953901,2022.10132,13.94496161,20.10501499,5.98384417,341.2663375,1014.931914,129.0356494,78.83191029,119.3612027,35.15783692,0.073008608,31.49753393,2.937264331,1.701298255,0.084620591,35.44537272,16.04250953,87.64370328,6.278268802,14.26046114,21.16808971,58.7268953,2094.490141,0.534370725,4363.725377,3442.474783,7172.158169,3919.545071,8166.101125,0.5755154,1.19904654,172.7840885,359.9837006,484.6914161,1009.82105,249.2162462,519.2248161,6.491917007,ClLo
Conservation,CA,845,52.91582469,-2.605870998,5910.790702,326.6508432,410.9171894,0.151771089,87.78999429,76.07310498,73.91658556,1.188389871,6.964418552,1.38806429,2028.630129,13.96309154,19.96648536,6.023770006,341.6399905,1033.302394,130.1954767,78.64960395,119.0334283,34.74111178,0.0728934,31.27910284,2.992624098,1.733243721,0.086807652,36.08780572,15.94796276,87.62747624,6.283191254,14.20041537,21.35039605,58.68311859,2108.176489,0.53993283,4389.426752,3508.502225,7305.039977,3904.516213,8129.579289,0.577663808,1.202751756,174.7394728,363.8244335,483.298355,1006.273782,248.6576034,517.7291097,6.479653484,ClLo
Conservation,CA,846,52.91582451,-2.605818948,5926.377551,330.7603503,409.1544429,0.151476674,86.98782047,75.7653732,73.56429572,1.196008274,6.966111169,1.386568657,2036.173628,13.97299447,19.86572952,6.045578295,342.0089074,1054.527964,131.9756345,78.51700829,118.6506461,34.25685573,0.072830472,31.02672379,3.056587727,1.770154062,0.089105918,36.8166021,15.90058269,87.68677147,6.285879995,14.14797993,21.48299171,58.65127877,2123.989931,0.546439146,4417.586798,3609.844269,7507.945377,3886.965174,8084.316119,0.578837312,1.203896511,176.9987576,368.1313943,482.5374372,1003.606929,248.3524615,516.5366084,6.465331866,ClLo
Conservation,CA,25,52.91651687,-2.605864714,6015.318806,343.8970038,384.395187,0.154925223,83.2328295,84.191062,72.17733044,1.220323653,6.915087967,1.3821362,2073.359825,13.67447504,18.95213769,5.388177117,334.7883208,1159.160872,137.6572991,77.31471259,111.8281948,25.87276099,0.074727427,29.78260391,3.371900841,1.952106132,0.103001897,40.47114827,17.72551237,87.43041511,6.20482908,13.92575357,22.68528741,58.3625749,2201.943384,0.616075156,4565.078492,3933.293973,8154.521977,3574.147346,7409.937647,0.543462569,1.126708936,188.1360573,390.0444831,505.4749662,1047.952873,257.5508278,533.9554836,6.210073058,ClLo
Conservation,CA,26,52.91651669,-2.605812663,6015.531794,340.8741187,382.3375512,0.155655149,83.48901904,85.44227006,72.57269922,1.214591393,6.907533343,1.383448311,2071.46672,13.6302755,18.85712608,5.290840632,335.887151,1153.834137,136.3178678,77.1896764,111.1240936,25.10184809,0.075008295,29.84594055,3.355848631,1.942843172,0.103029654,40.31734657,17.97187927,87.25722229,6.192828476,13.98875523,22.8103236,58.33255031,2197.974868,0.620570191,4561.176928,3857.04191,8004.027175,3541.863437,7349.977485,0.538224895,1.116909484,187.5690709,389.2381714,508.8711549,1055.99541,258.9127612,537.2886334,6.183729444,ClLo
Conservation,CA,37,52.91648558,-2.605917051,6016.743612,349.8780492,386.5457948,0.153908018,82.66966922,82.54326566,71.73898371,1.231690548,6.924550711,1.379556197,2077.729378,13.72983834,19.11274432,5.510098494,334.8083257,1171.455732,140.3133502,77.52607248,112.664157,26.81008059,0.074375618,29.63641396,3.408951618,1.973486358,0.103254997,40.83803002,17.41108767,87.75292733,6.219860752,13.86706515,22.47392752,58.41332815,2211.103282,0.612073968,4575.511853,4084.499471,8452.194834,3612.477247,7475.423059,0.550023156,1.13818178,189.4447425,392.0245028,501.2209807,1037.193765,255.8449022,529.4286305,6.241350191,ClLo
Conservation,CA,38,52.9164854,-2.605865,6015.525254,345.8552191,384.6418372,0.154671995,83.05640282,83.79648282,72.15365752,1.224041452,6.917143066,1.381289371,2074.702145,13.68649873,19.00858924,5.414655747,335.8635063,1162.937834,138.5260204,77.38900338,111.9685529,26.04912835,0.074651022,29.73769458,3.383282783,1.958674105,0.103041529,40.58243582,17.6532541,87.53885173,6.208093627,13.92972084,22.61099662,58.38041414,2204.757291,0.615753727,4568.111716,3982.749136,8251.993572,3580.58294,7418.731734,0.544887384,1.128970727,188.5380834,390.6384759,504.5510945,1045.396596,257.1803384,532.8607018,6.215324491,ClLo
Conservation,CA,39,52.91648523,-2.605812948,6014.466431,342.9841345,382.7195715,0.155417089,83.33765669,85.09192127,72.55769443,1.218595854,6.909269341,1.382522057,2072.487442,13.64043223,18.93712683,5.313207851,336.8691707,1156.7062,137.2535722,77.29495816,111.3096501,25.32696094,0.074943754,29.81179077,3.364503644,1.947837565,0.102858136,40.39392596,17.91017843,87.38846909,6.195586127,13.99523314,22.70504184,58.35783133,2200.114608,0.619685757,4562.560461,3910.310332,8109.135426,3550.371433,7362.700226,0.539428475,1.118657647,187.874778,389.6115369,508.0907354,1053.669973,258.5997988,536.2798887,6.190671953,ClLo
Conservation,CA,40,52.91648506,-2.605760897,6015.069365,341.5475541,380.8473617,0.156053376,83.44437908,86.26581734,72.90217251,1.215869461,6.901937376,1.383151311,2071.752247,13.5975354,18.8844767,5.218740197,337.7855281,1154.637541,136.6165082,77.22567007,110.7147474,24.6737169,0.075216344,29.83638781,3.358269702,1.944240256,0.102954415,40.33767688,18.149,87.30047918,6.183939221,14.05528028,22.77432993,58.34119337,2198.573419,0.624046126,4561.439559,3874.043114,8037.581717,3523.094408,7309.458973,0.534345173,1.108620339,187.6545865,389.3320309,511.3868271,1060.98804,259.9215915,539.266335,6.168413948,ClLo
Conservation,CA,50,52.91645429,-2.605969388,6017.654364,357.3876199,388.582234,0.15289497,81.98702465,81.01239399,71.30848153,1.246031339,6.933013023,1.376297572,2082.964016,13.77934846,19.32792903,5.619129949,334.9620027,1186.184728,143.6642979,77.80925764,113.525863,27.77670398,0.074061004,29.46128132,3.453337708,1.999099441,0.103430607,41.27033559,17.12863577,88.16927076,6.233303228,13.81648523,22.19074236,58.4813286,2222.076657,0.608456802,4587.358061,4275.264522,8826.054268,3651.987533,7539.332361,0.555890136,1.147605366,191.0125213,394.3351037,497.4167402,1026.890177,254.3193326,525.0286198,6.273590517,ClLo
Conservation,CA,51,52.91645411,-2.605917336,6016.995263,352.4410183,386.803212,0.153608105,82.43870379,82.0966915,71.69592915,1.236577108,6.92683891,1.378444595,2079.491867,13.74322582,19.18702446,5.539580463,335.9578548,1176.414947,141.4551705,77.62382585,112.8300996,27.01646213,0.074290547,29.57744726,3.423896299,1.982110216,0.103304721,40.98343671,17.33085515,87.89551475,6.223495581,13.86991868,22.37617415,58.43680139,2214.797989,0.611808127,4579.464475,4149.501804,8579.787501,3620.085924,7485.131813,0.55160958,1.140544866,189.9726095,392.8000752,500.1923188,1034.231097,255.4323901,528.1490963,6.247558858,ClLo
Conservation,CA,52,52.91645394,-2.605865285,6014.975417,348.2930256,384.9872003,0.154384281,82.86079465,83.36740724,72.11662158,1.228680426,6.919332988,1.38022529,2076.111849,13.69931121,19.09100421,5.442871479,336.9183489,1166.9044,139.6099884,77.49746228,112.1554868,26.27773851,0.074569604,29.6905308,3.3952361,1.96557179,0.102958009,40.69397842,17.57640155,87.68317057,6.211572341,13.93330438,22.50253773,58.40645807,2207.712456,0.615106624,4570.710848,4044.458012,8373.394851,3589.15409,7430.761868,0.546405672,1.13124439,188.9602913,391.2116593,503.5666133,1042.553062,256.7855435,531.6328521,6.222318535,ClLo
Conservation,CA,53,52.91645377,-2.605813234,6012.820101,345.4351465,383.203056,0.155142652,83.17397831,84.69314752,72.52754172,1.223256412,6.911254127,1.38144098,2073.541571,13.65204454,19.03627846,5.338780545,337.8204773,1159.672262,138.3425836,77.42544266,111.537484,25.59963481,0.074869963,29.77652332,3.373441922,1.952995416,0.102593341,40.46921852,17.84019471,87.54576843,6.198738982,14.00036489,22.57455734,58.3891642,2202.324379,0.618488348,4563.571722,3972.30632,8231.260103,3560.817898,7378.589649,0.540804541,1.120634333,188.1904905,389.9610834,507.1984729,1050.997133,258.2419853,535.1190919,6.199196251,ClLo
Conservation,CA,54,52.91645359,-2.605761183,6012.103671,344.1154254,381.4988082,0.155797245,83.31009058,85.91522859,72.88174899,1.220753899,6.90358223,1.38200474,2072.448749,13.60715888,19.00682762,5.239933091,338.6360932,1156.597328,137.7578329,77.38668506,110.9961378,25.00437414,0.075155191,29.8130853,3.364175555,1.94764824,0.102470979,40.37488651,18.09023752,87.47921173,6.186552091,14.06300029,22.61331494,58.37985745,2200.033496,0.622182033,4560.685081,3939.01723,8165.610727,3535.996508,7330.145905,0.535485562,1.110065377,187.8631894,389.4417275,510.6473812,1058.575652,259.6250602,538.204596,6.17894204,ClLo
Conservation,CA,55,52.91645342,-2.605709132,6014.125567,344.2376027,379.9583775,0.156267795,83.23895925,86.86433523,73.13411554,1.220975927,6.897433115,1.38197496,2073.190397,13.57118249,18.98032776,5.160705689,339.3294748,1158.684144,137.8097131,77.351811,110.5503355,24.51290602,0.075383804,29.78827236,3.370464213,1.951277123,0.102805239,40.44924187,18.29047474,87.46320364,6.176784153,14.11200013,22.648189,58.37148324,2201.588213,0.626241841,4563.809675,3941.9707,8171.557202,3515.555921,7287.61538,0.531222337,1.101203952,188.0853136,389.8937907,513.4117219,1064.283216,260.7336111,540.4909828,6.162262556,ClLo
Conservation,CA,65,52.916423,-2.606021724,6015.851522,366.0661253,390.6410008,0.151971023,81.2820622,79.75046977,70.93117129,1.262707769,6.939560099,1.372491411,2088.114672,13.81765318,19.62045179,5.703484816,335.1850269,1200.677423,147.5610039,78.19422042,114.4438352,28.80594157,0.073817595,29.28895839,3.497011698,2.024301605,0.103173037,41.67504848,16.90858506,88.68525551,6.24370333,13.78149172,21.80577958,58.57376863,2232.873983,0.604446946,4596.900543,4497.098878,9258.344375,3694.077696,7605.134862,0.560429269,1.153776538,192.5551476,396.4204292,494.473496,1017.990939,253.1390382,521.1467334,6.307936017,ClLo
Conservation,CA,66,52.91642282,-2.605969673,6017.181057,360.6111348,388.9010544,0.15257034,81.71948026,80.56392053,71.25857925,1.252213374,6.935203145,1.374886976,2084.937079,13.79216212,19.43349259,5.64734826,336.1206873,1191.736449,145.1088261,77.9481803,113.7355776,28.03318677,0.073979579,29.39526953,3.470067916,2.008753641,0.10336555,41.42713828,17.05129022,88.35838404,6.23678226,13.82098175,22.0518197,58.51468771,2226.212792,0.607988541,4591.186459,4357.499615,8986.604201,3661.603207,7551.43584,0.557408563,1.149560659,191.6034556,395.1496434,496.4321689,1023.807185,253.9245016,523.6762352,6.28143689,ClLo
Conservation,CA,67,52.91642265,-2.605917622,6016.053421,355.3654869,387.1438153,0.153301201,82.21191504,81.66338596,71.65459796,1.242168854,6.928973952,1.377161971,2081.102802,13.75571722,19.29035364,5.567089109,337.0235194,1180.947726,142.7617686,77.75980806,113.0346305,27.26650504,0.07421117,29.52355101,3.437555908,1.989992521,0.103159981,41.10813033,17.25543902,88.07247578,6.226887119,13.87483332,22.24019195,58.46945442,2218.174993,0.611157748,4582.179367,4223.884715,8725.460095,3629.463917,7497.539519,0.55308982,1.142541399,190.455086,393.4312524,499.2325086,1031.286038,255.0474888,526.8625533,6.255211284,ClLo
Conservation,CA,68,52.91642248,-2.605865571,6013.365815,351.0034712,385.4137558,0.154091166,82.67312826,82.94811284,72.08169836,1.233851748,6.921406568,1.379030465,2077.354596,13.71144303,19.19772145,5.469588225,337.8800534,1170.401187,140.8183479,77.6379032,112.3770339,26.54564081,0.074492512,29.64895285,3.405773728,1.97165255,0.102702425,40.78453399,17.50315348,87.85522439,6.214866246,13.93862334,22.3620968,58.44018175,2210.317627,0.614094428,4572.143017,4113.24833,8508.442135,3599.312301,7445.341973,0.547843299,1.133238899,189.332495,391.642918,502.6344334,1039.722295,256.4117225,530.3993653,6.230607617,ClLo
Conservation,CA,69,52.9164223,-2.60581352,6010.346496,347.9999332,383.7715099,0.154860599,83.02511768,84.28792377,72.49741376,1.228144972,6.913254856,1.380300828,2074.400616,13.66375013,19.15141907,5.364558651,338.6755525,1162.089405,139.4848713,77.57696882,111.7952103,25.90643156,0.074795579,29.74778268,3.380726027,1.957198724,0.102196016,40.52284528,17.76950212,87.7191469,6.201917162,14.00610887,22.42303118,58.42554975,2204.125195,0.616946656,4563.533748,4037.33526,8359.105802,3572.634966,7396.966503,0.54219166,1.122581396,188.4477752,390.1719303,506.2990433,1048.267483,257.8812977,533.9306531,6.208838959,ClLo
Conservation,CA,70,52.91642213,-2.605761468,6008.604945,346.5740364,382.2424221,0.155527511,83.20121586,85.52988441,72.85684262,1.225441428,6.905466527,1.380899248,2072.900847,13.61818326,19.13401487,5.264211047,339.3922659,1157.869421,138.8531464,77.55406473,111.3015227,25.36269678,0.075085136,29.7979597,3.368009029,1.949860354,0.101905448,40.38841046,18.02351713,87.65809181,6.189545317,14.06944887,22.44593527,58.42004985,2200.981229,0.619994925,4558.999987,4001.371989,8288.237358,3549.998781,7353.285973,0.536791958,1.111883417,187.9985931,389.4106738,509.8002937,1055.974264,259.2853628,537.0704438,6.190367871,ClLo
Conservation,CA,71,52.91642196,-2.605709417,6009.418304,346.5867628,380.8862662,0.156018757,83.17576129,86.51571135,73.11860227,1.225461621,6.899093022,1.38090303,2073.17577,13.58089405,19.12223584,5.182092526,340.0055914,1158.642986,138.8578649,77.5385634,110.9063329,24.9260341,0.075322092,29.78876174,3.370340183,1.951205551,0.102038567,40.41638486,18.23120827,87.64958395,6.179420934,14.11995884,22.4614366,58.41632756,2201.55755,0.623338922,4560.206235,4001.640609,8288.816462,3531.878842,7315.773289,0.532373162,1.102733569,188.0809327,389.5822947,512.665509,1061.912032,260.4343662,539.451908,6.175582031,ClLo
Conservation,CA,82,52.91639188,-2.606126112,6004.373206,378.7211485,394.4536147,0.150994232,80.52002557,78.69235889,70.51002404,1.287237929,6.944172835,1.366845218,2092.739695,13.84464072,20.18401275,5.762916948,334.5125158,1213.691111,153.2928554,78.9358721,116.0381557,30.56974108,0.073646101,29.13422134,3.536228677,2.046931842,0.101413523,41.96758498,16.75316548,89.54455813,6.25103071,13.75625626,21.0641279,58.75185935,2242.569421,0.595291402,4597.867932,4823.405657,9889.273431,3767.179258,7723.726429,0.563627311,1.155586942,193.9403461,397.6296518,492.3998364,1009.551542,252.307463,517.2978737,6.367586765,ClLo
Conservation,CA,83,52.91639171,-2.606074061,6010.57582,374.7668812,392.8292638,0.15120971,80.67875841,78.82617542,70.64237898,1.279539692,6.94393875,1.368634056,2092.163441,13.84327117,19.96762954,5.759900911,335.423376,1212.069673,151.4940431,78.6511097,115.4092731,29.88791734,0.073654804,29.15350076,3.531342446,2.044112233,0.102371302,41.96462423,16.75972024,89.24513703,6.250658863,13.76406473,21.34889031,58.68348016,2241.36142,0.599559937,4601.405356,4721.001633,9691.985418,3738.344213,7674.637804,0.563465018,1.15676612,193.7677576,397.7957279,492.5050696,1011.088816,252.3496634,518.0615149,6.344057419,ClLo
Conservation,CA,84,52.91639153,-2.60602201,6014.425875,369.6294625,391.0719856,0.151636883,81.01282209,79.30834531,70.881477,1.269586176,6.941653702,1.370919267,2090.01387,13.82990213,19.75127862,5.730459543,336.3054972,1206.021302,149.16825,78.36638979,114.7014852,29.11724367,0.073739758,29.2254179,3.513115573,2.033594379,0.102960138,41.81840571,16.83412938,88.90573651,6.247029041,13.7876297,21.63361021,58.61511117,2236.855272,0.603594416,4599.821983,4588.597289,9435.894645,3705.891264,7620.716601,0.561880779,1.155439778,193.123959,397.1360343,493.5323148,1014.889439,252.7616074,519.7736362,6.317575868,ClLo
Conservation,CA,85,52.91639136,-2.605969959,6015.456348,363.8958999,389.286054,0.152254631,81.48416282,80.13929271,71.21823492,1.258532155,6.937222785,1.373435963,2086.541542,13.80397834,19.56000722,5.673370021,337.1512057,1196.251018,146.5853071,78.11467478,113.9684509,28.31661589,0.073904492,29.34158981,3.483672649,2.01660428,0.10309834,41.54515262,16.97933753,88.56569273,6.23999048,13.82775012,21.88532522,58.55466756,2229.576229,0.607136652,4593.270264,4441.55374,9150.284459,3672.280735,7565.463644,0.558808793,1.151232139,192.0839938,395.7225975,495.5242379,1020.856214,253.5604048,522.3734682,6.290149734,ClLo
Conservation,CA,86,52.91639119,-2.605917908,6013.783653,358.3799028,387.5551471,0.153007324,82.01713671,81.26438402,71.62520629,1.247949929,6.93086523,1.375825548,2082.338371,13.76678245,19.41659516,5.591457016,337.9530512,1184.424316,144.112606,77.92594312,113.2646413,27.5459912,0.074140855,29.48221321,3.448032673,1.99603816,0.102800627,41.19300444,17.18780943,88.27004114,6.229891435,13.88261399,22.07405689,58.50934796,2220.765117,0.610098598,4583.078077,4300.786114,8875.697121,3640.010198,7512.028539,0.554401056,1.144138706,190.82514,393.8131544,498.3822826,1028.530616,254.7065327,525.6476325,6.263817031,ClLo
Conservation,CA,87,52.91639101,-2.605865857,6010.463579,353.7563166,385.9230627,0.153813034,82.52051748,82.56353441,72.05949187,1.239119431,6.923240895,1.377802704,2078.202239,13.72217505,19.32531495,5.49322235,338.7045407,1172.786249,142.0492236,77.80581748,112.6258067,26.84488147,0.074424315,29.62059368,3.412961153,1.975800068,0.102238958,40.83394015,17.43752708,88.04470094,6.217780094,13.94674611,22.19418252,58.48050253,2212.094542,0.612646578,4571.744762,4183.320468,8645.68538,3610.71884,7462.287273,0.549115051,1.134858303,189.5863649,391.8189094,501.8098099,1037.09237,256.0810335,529.2437106,6.239915334,ClLo
Conservation,CA,88,52.91639084,-2.605813805,6006.752428,350.469948,384.4370949,0.154591608,82.9180431,83.90340229,72.47814858,1.232866562,6.915130341,1.379188988,2074.831453,13.67472295,19.28063898,5.388723071,339.3979199,1163.301675,140.5881439,77.74702346,112.0793801,26.24370625,0.074725852,29.73336839,3.384379224,1.959306808,0.101620429,40.53381562,17.70269727,87.90016113,6.20489639,14.01367503,22.25297654,58.46638449,2205.028359,0.614956685,4561.726248,4100.143116,8482.308355,3585.664507,7417.963507,0.543491947,1.124367163,188.5768112,390.1245923,505.4559172,1045.678853,257.5431888,532.8010951,6.219471041,ClLo
Conservation,CA,89,52.91639067,-2.605761754,6004.267559,348.7199827,383.096624,0.155264382,83.1446017,85.13632283,72.83800303,1.229545361,6.907452049,1.379919616,2072.875029,13.62979988,19.26440724,5.289793217,340.0239096,1157.796775,139.8120939,77.72566235,111.6294413,25.74720349,0.075011317,29.79882348,3.367790109,1.949734026,0.101209137,40.35714344,17.95331917,87.82903267,6.19269934,14.07579633,22.27433766,58.4612551,2200.927106,0.617364925,4555.653732,4055.963612,8395.355627,3565.034255,7379.191052,0.538168534,1.113943975,187.9908605,389.1184142,508.9077005,1053.377578,258.9274167,535.9485322,6.202636791,ClLo
Conservation,CA,90,52.9163905,-2.605709703,6004.194485,348.3577904,381.9349562,0.155766311,83.17825392,86.11957011,73.10213741,1.228856289,6.901158611,1.380075727,2072.615326,13.59297911,19.25443704,5.208706316,340.5668756,1157.066034,139.6510816,77.71254147,111.2783573,25.35818689,0.075245297,29.80751223,3.365588009,1.9484633,0.101195548,40.33540357,18.15860943,87.80930549,6.182702145,14.12524178,22.28745854,58.45810442,2200.382691,0.620011831,4555.042112,4046.797394,8377.330283,3548.936618,7346.701924,0.53380525,1.105037502,187.9130793,389.0014192,511.7369214,1059.353556,260.0619857,538.3578509,6.189501147,ClLo
Conservation,CA,91,52.91639032,-2.605657652,6006.608372,348.9256858,381.0238621,0.15607905,83.05663426,86.78540389,73.25866535,1.229925426,6.896773858,1.379857124,2073.777071,13.56732541,19.23564069,5.15221159,341.0065444,1160.334903,139.900902,77.68780528,111.0304933,25.08162249,0.075408314,29.76864429,3.375438803,1.95414772,0.101589947,40.44666979,18.3019018,87.81412169,6.175736917,14.15772964,22.31219472,58.45216459,2202.818059,0.622692122,4559.361286,4061.019342,8405.439703,3537.57175,7322.01537,0.53076527,1.098570358,188.2610231,389.6599708,513.7080913,1063.265654,260.8524607,539.9086892,6.180227434,ClLo
Conservation,CA,101,52.91636076,-2.6062305,5984.605292,384.710592,397.7731337,0.150986982,80.59505162,79.13392417,70.57548374,1.298982739,6.940196854,1.364041727,2090.136876,13.82137861,20.67137599,5.711688985,333.8734016,1206.367413,156.0372119,79.57724685,117.2551713,31.91335713,0.073793922,29.22130253,3.514158584,2.03419625,0.098406427,41.6209285,16.88179795,90.1197226,6.244714821,13.79732645,20.42275315,58.90587086,2237.113131,0.585175069,4577.273488,4979.638266,10188.65157,3822.980929,7822.058266,0.560870736,1.147576631,193.1607996,395.2190861,494.1872425,1011.13803,253.0242453,517.703443,6.413120833,ClLo
Conservation,CA,102,52.91636059,-2.606178449,5993.669608,384.1645469,396.6639945,0.150744049,80.36740251,78.57879087,70.48139071,1.297877738,6.943857537,1.364363316,2092.809206,13.84279602,20.51590482,5.758854538,334.7694717,1213.886697,155.7790113,79.37264528,116.9006597,31.53692255,0.073657824,29.13189575,3.53681808,2.047271959,0.099789504,41.89834136,16.75941904,89.98309952,6.250529856,13.77568373,20.62735472,58.85674046,2242.715137,0.589145386,4589.81739,4964.939247,10160.97146,3806.726134,7790.636235,0.563408713,1.153041269,193.9611647,396.9502466,492.5415789,1008.008492,252.3643043,516.4748984,6.399856948,ClLo
Conservation,CA,103,52.91636041,-2.606126398,6001.946008,381.816654,395.1716117,0.150702972,80.32177419,78.30427603,70.48519955,1.293268063,6.945997133,1.365466165,2094.006438,13.85531408,20.31668901,5.786421864,335.6401047,1217.255418,154.7018896,79.11047534,116.3667781,30.96151718,0.073578277,29.09184054,3.546969779,2.053130017,0.101056329,42.05219354,16.68738121,89.75138468,6.253928629,13.76530133,20.88952466,58.79378633,2245.224896,0.593621965,4598.667941,4903.62012,10043.59104,3782.247002,7746.795462,0.56489211,1.157011595,194.3197368,398.0055387,491.5797212,1006.853215,251.9785819,516.1023416,6.379882019,ClLo
Conservation,CA,104,52.91636024,-2.606074347,6008.324632,377.8246156,393.4219634,0.150898654,80.47852528,78.39462372,70.60726412,1.285479954,6.946046696,1.367273412,2093.461087,13.85560405,20.09608038,5.787060445,336.4756928,1215.720932,152.8820772,78.82015225,115.6984252,30.23610543,0.073576434,29.11008609,3.542345578,2.050461612,0.102032913,42.05312466,16.68455251,89.44718898,6.254007359,13.77091342,21.17984775,58.72407187,2244.081675,0.598166212,4602.409813,4800.020589,9844.410791,3751.602196,7694.198902,0.564926472,1.158613417,194.1564036,398.1973325,491.5574403,1008.140128,251.9696468,516.767098,6.35487591,ClLo
Conservation,CA,105,52.91636007,-2.606022296,6011.899371,372.6107447,391.5771539,0.151330033,80.82789202,78.88004291,70.84901943,1.27535938,6.943747189,1.369590697,2091.162473,13.84215041,19.88119949,5.75743277,337.2698027,1209.253193,150.5172486,78.53736692,114.9610609,29.43241008,0.073661926,29.18698965,3.522854933,2.039214496,0.102569993,41.89333803,16.75945889,89.10593171,6.250354567,13.79468471,21.46263308,58.65616743,2239.26309,0.60230976,4600.310844,4665.394004,9584.520336,3717.793132,7637.782328,0.563332208,1.157301826,193.4679668,397.4578911,492.5911861,1011.972459,252.3841977,518.4945737,6.327287771,ClLo
Conservation,CA,106,52.9163599,-2.605970244,6012.296599,366.7716606,389.7709761,0.151966696,81.32797953,79.74269746,71.19620598,1.264082795,6.939121156,1.372148987,2087.401538,13.81508507,19.69595278,5.697829317,338.019225,1198.670835,147.8822999,78.29358045,114.2174453,28.61941689,0.073833914,29.31281738,3.490964811,2.020812237,0.10260038,41.59283196,16.91115635,88.76647488,6.243006064,13.83643839,21.70641955,58.59762767,2231.379038,0.605744385,4592.67673,4515.389838,9293.68139,3683.697437,7581.872561,0.560124947,1.152862319,192.3415631,395.8819215,494.6708232,1018.143104,253.21817,521.1795832,6.299465743,ClLo
Conservation,CA,107,52.91635972,-2.605918193,6009.802877,361.110154,388.0984496,0.152742689,81.89873152,80.90599313,71.61549188,1.253204817,6.932532223,1.374595028,2082.822833,13.77653545,19.5601862,5.612935138,338.7209557,1185.787474,145.3404919,78.11491031,113.524959,27.86038948,0.074078879,29.4660048,3.452140575,1.998408633,0.102167158,41.20503857,17.12732648,88.47133204,6.23253947,13.89315697,21.88508969,58.55472412,2221.780695,0.608382666,4581.073046,4370.688049,9011.889092,3651.946085,7529.920397,0.555556793,1.145498409,190.9702369,393.7601071,497.6328847,1026.065534,254.4060105,524.5578557,6.273556695,ClLo
